timestamp,anomaly_score,is_anomaly,risk_level,risk_color,affected_areas,anomaly_features,scenario_count,scenario_1_feature,scenario_1_name,scenario_1_description,scenario_1_impact,scenario_1_action,scenario_2_feature,scenario_2_name,scenario_2_description,scenario_2_impact,scenario_2_action,scenario_3_feature,scenario_3_name,scenario_3_description,scenario_3_impact,scenario_3_action,scenario_4_feature,scenario_4_name,scenario_4_description,scenario_4_impact,scenario_4_action
2025-05-17 05:55:30,0.4751071303011183,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:56:00,0.3620188080950057,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:56:30,0.3576439883527617,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:57:00,0.3357387601831996,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:57:30,0.4314034732044006,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:58:00,0.2999322031062363,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:58:30,0.2996280802798555,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:59:00,0.3966579754208793,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 05:59:30,0.4475803250063722,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:00:00,0.9990682261417788,1,警告,黄色,轧制区,轧制区_温度传感器_坯料温度,1,轧制区_温度传感器_坯料温度,坯料温度异常,轧制前坯料温度偏离工艺要求,影响轧制力分配和产品性能,调整加热炉操作或轧制节拍,,,,,,,,,,,,,,,
2025-05-17 06:00:30,0.3426183842436436,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:01:00,0.6803804596529812,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:01:30,0.5449813337182656,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:02:00,0.4689321436775223,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:02:30,0.3880096734033798,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:03:00,0.4318495805428076,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:03:30,0.4739777309120864,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:04:00,0.3785401567951108,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:04:30,0.3874402901986357,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:05:00,0.34439318984379,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:05:30,0.3970696162702914,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:06:00,0.3716461447496267,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:06:30,0.3463769499660452,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:07:00,0.3814825780089371,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:07:30,0.3379565931041461,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:08:00,0.3385110104241595,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:08:30,0.412607107241889,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:09:00,0.4026212549604407,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:09:30,0.3317255333308812,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:10:00,0.358341153095085,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:10:30,1.1066400920745778,1,警告,黄色,轧制区,轧制区_力传感器_轧制力,1,轧制区_力传感器_轧制力,轧制力异常,轧制力偏离预期值，可能设备或工艺异常,轧制力和轧制速度变化会影响成品厚度/宽度，进而影响热处理参数,检查轧机状态，调整轧制参数,,,,,,,,,,,,,,,
2025-05-17 06:11:00,0.3735445711088576,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:11:30,0.3493852070929559,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:12:00,0.2946253049571199,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:12:30,0.3660856342702571,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:13:00,0.3141387298782299,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:13:30,0.3244167349550875,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:14:00,0.3118882880230969,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:14:30,0.4119700366530704,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:15:00,0.4025400069560924,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:15:30,0.3262609462794054,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:16:00,0.3490218367125301,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:16:30,0.3324702771371409,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:17:00,0.430671658144658,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:17:30,0.3992031778200168,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:18:00,0.4280212100191448,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:18:30,0.3715750911829673,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:19:00,0.4189409498146128,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:19:30,0.2876902695947309,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:20:00,0.3724031147108547,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:20:30,0.3556623976137603,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:21:00,0.4170945417145612,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:21:30,0.3483959822653721,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:22:00,0.3006393570901469,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:22:30,0.3207760596726652,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:23:00,0.3464153245715785,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:23:30,0.2961065330188821,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:24:00,0.2700966789970046,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:24:30,0.3999733744581773,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:25:00,0.4495514336046746,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:25:30,0.3006393570901351,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:26:00,1.1013509445786072,1,警告,黄色,轧制区,轧制区_力传感器_轧制力,1,轧制区_力传感器_轧制力,轧制力异常,轧制力偏离预期值，可能设备或工艺异常,轧制力和轧制速度变化会影响成品厚度/宽度，进而影响热处理参数,检查轧机状态，调整轧制参数,,,,,,,,,,,,,,,
2025-05-17 06:26:30,0.3464153245715888,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:27:00,0.5452560954361292,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:27:30,0.4530499572853954,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:28:00,0.4060259858547825,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:28:30,0.4085422619385833,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:29:00,0.4472268531558736,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:29:30,0.4709245172910597,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:30:00,0.4704490103015635,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:30:30,0.4060259858547825,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:31:00,0.384093247691568,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:31:30,0.3408222492651765,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:32:00,0.3736054606594839,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:32:30,0.279153240933598,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:33:00,0.2915268131629237,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:33:30,0.3131262219535429,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:34:00,0.33317598759489,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:34:30,0.3131262219535429,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:35:00,0.3700764321277641,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:35:30,0.5115766602866876,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:36:00,0.4417169531994416,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:36:30,0.3664570504513277,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:37:00,0.4417169531994416,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:37:30,0.3279604279051598,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:38:00,0.3664570504513277,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:38:30,0.4430519520075452,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:39:00,0.3775993317019439,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:39:30,0.3782538522545017,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:40:00,0.4213814662601887,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:40:30,0.4741008513035343,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:41:00,0.3782538522545017,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:41:30,1.0801380947423171,1,警告,黄色,轧制区,轧制区_力传感器_轧制力,1,轧制区_力传感器_轧制力,轧制力异常,轧制力偏离预期值，可能设备或工艺异常,轧制力和轧制速度变化会影响成品厚度/宽度，进而影响热处理参数,检查轧机状态，调整轧制参数,,,,,,,,,,,,,,,
2025-05-17 06:42:00,0.3545660048055334,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:42:30,0.3903600399357083,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:43:00,0.3348265135615659,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:43:30,0.3614658575785615,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:44:00,0.2868331749647529,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:44:30,0.3614658575785615,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:45:00,0.3280724121587403,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:45:30,0.3084326138878364,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:46:00,0.343690049578829,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:46:30,0.3063089575681905,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:47:00,0.2999982096847011,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:47:30,0.3120353096965599,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:48:00,0.2868331749647529,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:48:30,0.3084326138878364,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:49:00,0.333782710535576,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:49:30,0.3530078382516445,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:50:00,0.4679804980822208,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:50:30,0.3076060776688431,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:51:00,0.3465587108344712,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:51:30,0.3670364907596492,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:52:00,0.3541723200087044,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:52:30,0.3584884475738237,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:53:00,0.3929966214403749,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:53:30,0.3296872941713085,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:54:00,0.3531808862098698,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:54:30,0.5698735120317733,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:55:00,0.2696195371404115,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:55:30,0.3114132477028159,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:56:00,0.3774705211913162,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:56:30,0.2885151946330053,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:57:00,0.9688568464912756,1,警告,黄色,轧制区,轧制区_力传感器_轧制力,1,轧制区_力传感器_轧制力,轧制力异常,轧制力偏离预期值，可能设备或工艺异常,轧制力和轧制速度变化会影响成品厚度/宽度，进而影响热处理参数,检查轧机状态，调整轧制参数,,,,,,,,,,,,,,,
2025-05-17 06:57:30,0.4048063223201144,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:58:00,0.3614460239150745,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:58:30,0.3389920637712946,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:59:00,0.3489677844878605,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 06:59:30,0.3114132477028159,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:00:00,0.3296872941713085,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:00:30,0.2951772253347315,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:01:00,0.2975103322200048,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:01:30,0.2962401091327173,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:02:00,0.2808316555037846,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:02:30,0.3030682031936323,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:03:00,0.3284580618814158,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:03:30,0.2993870690202049,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:04:00,0.2808474439751013,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:04:30,0.2694977735739006,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:05:00,0.266688060792738,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:05:30,0.3026753167824199,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:06:00,0.2552103774443731,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:06:30,0.266688060792738,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:07:00,0.3533621432464092,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:07:30,0.302167063153168,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:08:00,0.2949171495435018,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:08:30,0.2783144851750717,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:09:00,0.3082631830443013,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:09:30,0.3420481282597171,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:10:00,0.2615407263309612,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:10:30,0.3003636902772624,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:11:00,0.2645986359676048,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:11:30,0.2923219970714507,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:12:00,0.2423856585681541,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:12:30,1.075927671420749,1,警告,黄色,轧制区,轧制区_力传感器_轧制力,1,轧制区_力传感器_轧制力,轧制力异常,轧制力偏离预期值，可能设备或工艺异常,轧制力和轧制速度变化会影响成品厚度/宽度，进而影响热处理参数,检查轧机状态，调整轧制参数,,,,,,,,,,,,,,,
2025-05-17 07:13:00,0.2882616265483316,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:13:30,0.30746944757961,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:14:00,0.3737948646235648,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:14:30,0.284526448699712,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:15:00,0.3228588062543506,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:15:30,0.2731933086234288,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:16:00,0.2994733890615393,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:16:30,0.3249827998676409,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:17:00,0.3249827998676409,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:17:30,0.2637284184830903,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:18:00,0.325424134131713,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:18:30,0.3149653099850814,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:19:00,0.2596157812847135,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:19:30,0.5678294876016874,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:20:00,0.7136451036707152,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:20:30,0.4445304342465873,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:21:00,0.5175597859402054,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:21:30,0.4820815004550358,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:22:00,0.4319545321417559,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:22:30,0.4440573663288977,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:23:00,0.4236274522883038,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:23:30,0.6513678540222594,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:24:00,0.4147783874714018,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:24:30,0.3644478780384094,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:25:00,0.3236968656417346,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:25:30,0.3484401282405767,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:26:00,0.3402095007080577,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:26:30,0.377498148485974,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:27:00,0.2869215440971182,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:27:30,0.3089857008452844,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:28:00,1.0732193920299309,1,警告,黄色,轧制区,轧制区_力传感器_轧制力,1,轧制区_力传感器_轧制力,轧制力异常,轧制力偏离预期值，可能设备或工艺异常,轧制力和轧制速度变化会影响成品厚度/宽度，进而影响热处理参数,检查轧机状态，调整轧制参数,,,,,,,,,,,,,,,
2025-05-17 07:28:30,0.2995177571412585,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:29:00,0.3016679441229196,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:29:30,0.2746162384657583,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:30:00,0.29274127526905,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:30:30,0.3423249654069096,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:31:00,0.3348398045114436,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:31:30,0.3848400550022419,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:32:00,0.3015360771559381,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:32:30,0.4257167034407433,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:33:00,0.3089857008452844,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:33:30,0.3759565415828187,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:34:00,0.3296666168023048,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:34:30,0.291281430572487,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:35:00,0.2859106347704831,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:35:30,0.3164865767257073,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:36:00,0.234346203270922,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:36:30,0.2533956530133078,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:37:00,0.2759019379242821,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:37:30,0.2390603229530145,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:38:00,0.2567940505060077,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:38:30,0.3291781144984516,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:39:00,0.2863119557013959,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:39:30,0.2245290321234221,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:40:00,0.2340198515413803,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:40:30,0.2436188829963101,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:41:00,0.235955466298207,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:41:30,0.3804416414633473,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:42:00,0.2830421705981237,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:42:30,0.3040485296015189,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:43:00,0.3056646536543869,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:43:30,0.3089471389090751,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:44:00,0.4429509685416664,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:44:30,0.3192201781911336,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:45:00,0.3192201781911336,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:45:30,0.3938731516956169,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:46:00,0.306364232103581,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:46:30,0.3264436553559515,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:47:00,0.2477010189582938,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:47:30,0.292487285753903,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:48:00,0.3442735816208923,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:48:30,0.3545423939293505,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:49:00,0.3925273684898081,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
2025-05-17 07:49:30,0.3270563361643507,0,安全,绿色,无,无,0,,,,,,,,,,,,,,,,,,,,
